NDVI_combined,NDVI_combined_lag_1,NDVI_combined_lag_2,NDVI_combined_lag_3,city,reanalysis_air_temp_k,reanalysis_air_temp_k_lag_1,reanalysis_air_temp_k_lag_2,reanalysis_air_temp_k_lag_3,reanalysis_min_air_temp_k,reanalysis_min_air_temp_k_lag_1,reanalysis_min_air_temp_k_lag_2,reanalysis_min_air_temp_k_lag_3,reanalysis_specific_humidity_g_per_kg,reanalysis_specific_humidity_g_per_kg_lag_1,reanalysis_specific_humidity_g_per_kg_lag_2,reanalysis_specific_humidity_g_per_kg_lag_3,reanalysis_tdtr_k,reanalysis_tdtr_k_lag_1,reanalysis_tdtr_k_lag_2,reanalysis_tdtr_k_lag_3,station_precip_mm,station_precip_mm_lag_1,station_precip_mm_lag_2,station_precip_mm_lag_3,weekofyear,total_cases
0.175538011361048,0.1554579733292109,0.1231618860229025,0.2761193332173388,1,300.332857143,299.958571429,300.391428571,299.862857143,298.1,298.5,298.8,298.3,18.1742857143,18.5157142857,17.95,17.5942857143,2.48571428571,1.85714285714,2.32857142857,2.58571428571,5.4,44.7,11.4,37.6,34,21
0.2824730687430707,0.175538011361048,0.1554579733292109,0.1231618860229025,1,300.118571429,300.332857143,299.958571429,300.391428571,298.7,298.1,298.5,298.8,18.5157142857,18.1742857143,18.5157142857,17.95,1.9,2.48571428571,1.85714285714,2.32857142857,13.7,5.4,44.7,11.4,35,28
0.2358490013334657,0.2824730687430707,0.175538011361048,0.1554579733292109,1,300.53,300.118571429,300.332857143,299.958571429,298.0,298.7,298.1,298.5,17.56,18.5157142857,18.1742857143,18.5157142857,3.47142857143,1.9,2.48571428571,1.85714285714,14.2,13.7,5.4,44.7,36,24
0.2082390718481205,0.2358490013334657,0.2824730687430707,0.175538011361048,1,300.674285714,300.53,300.118571429,300.332857143,299.0,298.0,298.7,298.1,18.7771428571,17.56,18.5157142857,18.1742857143,2.9,3.47142857143,1.9,2.48571428571,25.9,14.2,13.7,5.4,37,20
0.2333010580581238,0.2082390718481205,0.2358490013334657,0.2824730687430707,1,299.857142857,300.674285714,300.53,300.118571429,298.7,299.0,298.0,298.7,17.8928571429,18.7771428571,17.56,18.5157142857,1.74285714286,2.9,3.47142857143,1.9,3.3,25.9,14.2,13.7,38,40
0.2022413608125129,0.2333010580581238,0.2082390718481205,0.2358490013334657,1,300.427142857,299.857142857,300.674285714,300.53,299.1,298.7,299.0,298.0,17.4685714286,17.8928571429,18.7771428571,17.56,2.25714285714,1.74285714286,2.9,3.47142857143,15.8,3.3,25.9,14.2,39,27
0.2085871309160672,0.2022413608125129,0.2333010580581238,0.2082390718481205,1,300.775714286,300.427142857,299.857142857,300.674285714,299.1,299.1,298.7,299.0,18.18,17.4685714286,17.8928571429,18.7771428571,2.9,2.25714285714,1.74285714286,2.9,11.7,15.8,3.3,25.9,40,42
0.1440241703509719,0.2085871309160672,0.2022413608125129,0.2333010580581238,1,299.857142857,300.775714286,300.427142857,299.857142857,298.1,299.1,299.1,298.7,18.5128571429,18.18,17.4685714286,17.8928571429,2.57142857143,2.9,2.25714285714,1.74285714286,57.7,11.7,15.8,3.3,41,33
0.1351374164130739,0.1440241703509719,0.2085871309160672,0.2022413608125129,1,299.195714286,299.857142857,300.775714286,300.427142857,297.5,298.1,299.1,299.1,18.1157142857,18.5128571429,18.18,17.4685714286,1.87142857143,2.57142857143,2.9,2.25714285714,61.8,57.7,11.7,15.8,42,43
0.1229062773243244,0.1351374164130739,0.1440241703509719,0.2085871309160672,1,298.902857143,299.195714286,299.857142857,300.775714286,297.2,297.5,298.1,299.1,17.75,18.1157142857,18.5128571429,18.18,1.8,1.87142857143,2.57142857143,2.9,91.5,61.8,57.7,11.7,43,37
0.2605536989214623,0.1229062773243244,0.1351374164130739,0.1440241703509719,1,299.727142857,298.902857143,299.195714286,299.857142857,298.5,297.2,297.5,298.1,18.0342857143,17.75,18.1157142857,18.5128571429,1.78571428571,1.8,1.87142857143,2.57142857143,6.3,91.5,61.8,57.7,44,57
0.1739671596913826,0.2605536989214623,0.1229062773243244,0.1351374164130739,1,299.972857143,299.727142857,298.902857143,299.195714286,298.5,298.5,297.2,297.5,18.0742857143,18.0342857143,17.75,18.1157142857,2.38571428571,1.78571428571,1.8,1.87142857143,6.6,6.3,91.5,61.8,45,71
0.2365364076705657,0.1739671596913826,0.2605536989214623,0.1229062773243244,1,300.35,299.972857143,299.727142857,298.902857143,298.8,298.5,298.5,297.2,17.0857142857,18.0742857143,18.0342857143,17.75,2.2,2.38571428571,1.78571428571,1.8,38.9,6.6,6.3,91.5,46,44
0.2189475966496913,0.2365364076705657,0.1739671596913826,0.2605536989214623,1,299.511428571,300.35,299.972857143,299.727142857,297.0,298.8,298.5,298.5,16.7528571429,17.0857142857,18.0742857143,18.0342857143,2.52857142857,2.2,2.38571428571,1.78571428571,9.6,38.9,6.6,6.3,47,56
0.166233170669847,0.2189475966496913,0.2365364076705657,0.1739671596913826,1,298.238571429,299.511428571,300.35,299.972857143,296.5,297.0,298.8,298.5,16.2085714286,16.7528571429,17.0857142857,18.0742857143,1.98571428571,2.52857142857,2.2,2.38571428571,26.7,9.6,38.9,6.6,48,53
0.1744292090663801,0.166233170669847,0.2189475966496913,0.2365364076705657,1,298.542857143,298.238571429,299.511428571,300.35,296.7,296.5,297.0,298.8,16.1614285714,16.2085714286,16.7528571429,17.0857142857,2.05714285714,1.98571428571,2.52857142857,2.2,69.0,26.7,9.6,38.9,49,52
0.1934863894645932,0.1744292090663801,0.166233170669847,0.2189475966496913,1,298.202857143,298.542857143,298.238571429,299.511428571,296.1,296.7,296.5,297.0,13.6157142857,16.1614285714,16.2085714286,16.7528571429,2.98571428571,2.05714285714,1.98571428571,2.52857142857,2.8,69.0,26.7,9.6,50,47
0.2821634587632362,0.1934863894645932,0.1744292090663801,0.166233170669847,1,298.297142857,298.202857143,298.542857143,298.238571429,296.0,296.1,296.7,296.5,15.9542857143,13.6157142857,16.1614285714,16.2085714286,2.87142857143,2.98571428571,2.05714285714,1.98571428571,19.8,2.8,69.0,26.7,51,26
0.2322332246343659,0.2821634587632362,0.1934863894645932,0.1744292090663801,1,298.038571429,298.297142857,298.202857143,298.542857143,295.3,296.0,296.1,296.7,13.6828571429,15.9542857143,13.6157142857,16.1614285714,2.28571428571,2.87142857143,2.98571428571,2.05714285714,20.9,19.8,2.8,69.0,52,27
0.151382094115404,0.2322332246343659,0.2821634587632362,0.1934863894645932,1,297.06,298.038571429,298.297142857,298.202857143,293.9,295.3,296.0,296.1,13.5114285714,13.6828571429,15.9542857143,13.6157142857,2.52857142857,2.28571428571,2.87142857143,2.98571428571,5.3,20.9,19.8,2.8,1,21
0.1505559595076049,0.151382094115404,0.2322332246343659,0.2821634587632362,1,297.674285714,297.06,298.038571429,298.297142857,295.8,293.9,295.3,296.0,14.6714285714,13.5114285714,13.6828571429,15.9542857143,1.88571428571,2.52857142857,2.28571428571,2.87142857143,31.7,5.3,20.9,19.8,2,21
0.2202255509524556,0.1505559595076049,0.151382094115404,0.2322332246343659,1,297.422857143,297.674285714,297.06,298.038571429,296.1,295.8,293.9,295.3,14.7985714286,14.6714285714,13.5114285714,13.6828571429,2.0,1.88571428571,2.52857142857,2.28571428571,16.5,31.7,5.3,20.9,3,26
0.2694910239443948,0.2202255509524556,0.1505559595076049,0.151382094115404,1,297.884285714,297.422857143,297.674285714,297.06,296.0,296.1,295.8,293.9,13.8785714286,14.7985714286,14.6714285714,13.5114285714,2.55714285714,2.0,1.88571428571,2.52857142857,6.8,16.5,31.7,5.3,4,34
0.1889326237259897,0.2694910239443948,0.2202255509524556,0.1505559595076049,1,298.044285714,297.884285714,297.422857143,297.674285714,295.0,296.0,296.1,295.8,14.0442857143,13.8785714286,14.7985714286,14.6714285714,2.77142857143,2.55714285714,2.0,1.88571428571,5.9,6.8,16.5,31.7,5,37
0.2766705605243446,0.1889326237259897,0.2694910239443948,0.2202255509524556,1,297.74,298.044285714,297.884285714,297.422857143,295.0,295.0,296.0,296.1,14.5414285714,14.0442857143,13.8785714286,14.7985714286,2.42857142857,2.77142857143,2.55714285714,2.0,7.3,5.9,6.8,16.5,6,17
0.2020729282615303,0.2766705605243446,0.1889326237259897,0.2694910239443948,1,296.884285714,297.74,298.044285714,297.884285714,294.1,295.0,295.0,296.0,14.46,14.5414285714,14.0442857143,13.8785714286,3.2,2.42857142857,2.77142857143,2.55714285714,5.6,7.3,5.9,6.8,7,19
0.1418722156257357,0.2020729282615303,0.2766705605243446,0.1889326237259897,1,297.414285714,296.884285714,297.74,298.044285714,295.8,294.1,295.0,295.0,15.0357142857,14.46,14.5414285714,14.0442857143,2.57142857143,3.2,2.42857142857,2.77142857143,17.8,5.6,7.3,5.9,8,25
0.1780189181163108,0.1418722156257357,0.2020729282615303,0.2766705605243446,1,297.505714286,297.414285714,296.884285714,297.74,295.8,295.8,294.1,295.0,14.7942857143,15.0357142857,14.46,14.5414285714,2.11428571429,2.57142857143,3.2,2.42857142857,30.7,17.8,5.6,7.3,9,18
0.2332533507303129,0.1780189181163108,0.1418722156257357,0.2020729282615303,1,297.777142857,297.505714286,297.414285714,296.884285714,296.4,295.8,295.8,294.1,14.92,14.7942857143,15.0357142857,14.46,2.24285714286,2.11428571429,2.57142857143,3.2,10.9,30.7,17.8,5.6,10,21
0.1735663099572751,0.2332533507303129,0.1780189181163108,0.1418722156257357,1,297.431428571,297.777142857,297.505714286,297.414285714,295.7,296.4,295.8,295.8,14.7871428571,14.92,14.7942857143,15.0357142857,2.72857142857,2.24285714286,2.11428571429,2.57142857143,3.6,10.9,30.7,17.8,11,17
0.1524248393882261,0.1735663099572751,0.2332533507303129,0.1780189181163108,1,297.407142857,297.431428571,297.777142857,297.505714286,295.4,295.7,296.4,295.8,14.7457142857,14.7871428571,14.92,14.7942857143,2.54285714286,2.72857142857,2.24285714286,2.11428571429,5.7,3.6,10.9,30.7,12,17
0.2510103164364035,0.1524248393882261,0.1735663099572751,0.2332533507303129,1,297.47,297.407142857,297.431428571,297.777142857,295.7,295.4,295.7,296.4,15.1485714286,14.7457142857,14.7871428571,14.92,2.75714285714,2.54285714286,2.72857142857,2.24285714286,26.9,5.7,3.6,10.9,13,16
0.2139549271542006,0.2510103164364035,0.1524248393882261,0.1735663099572751,1,297.064285714,297.47,297.407142857,297.431428571,295.4,295.7,295.4,295.7,13.9914285714,15.1485714286,14.7457142857,14.7871428571,2.28571428571,2.75714285714,2.54285714286,2.72857142857,4.1,26.9,5.7,3.6,14,16
0.2030133544432401,0.2139549271542006,0.2510103164364035,0.1524248393882261,1,297.372857143,297.064285714,297.47,297.407142857,295.9,295.4,295.7,295.4,14.9928571429,13.9914285714,15.1485714286,14.7457142857,2.62857142857,2.28571428571,2.75714285714,2.54285714286,18.8,4.1,26.9,5.7,15,15
0.1348229984683524,0.2030133544432401,0.2139549271542006,0.2510103164364035,1,297.284285714,297.372857143,297.064285714,297.47,296.0,295.9,295.4,295.7,13.7328571429,14.9928571429,13.9914285714,15.1485714286,2.01428571429,2.62857142857,2.28571428571,2.75714285714,19.4,18.8,4.1,26.9,16,23
0.1807324123165161,0.1348229984683524,0.2030133544432401,0.2139549271542006,1,298.074285714,297.284285714,297.372857143,297.064285714,296.7,296.0,295.9,295.4,15.4614285714,13.7328571429,14.9928571429,13.9914285714,2.3,2.01428571429,2.62857142857,2.28571428571,3.5,19.4,18.8,4.1,17,16
0.181719646729899,0.1807324123165161,0.1348229984683524,0.2030133544432401,1,298.831428571,298.074285714,297.284285714,297.372857143,297.1,296.7,296.0,295.9,16.3142857143,15.4614285714,13.7328571429,14.9928571429,2.8,2.3,2.01428571429,2.62857142857,2.8,3.5,19.4,18.8,18,17
0.1284894660203738,0.181719646729899,0.1807324123165161,0.1348229984683524,1,298.638571429,298.831428571,298.074285714,297.284285714,297.2,297.1,296.7,296.0,16.1857142857,16.3142857143,15.4614285714,13.7328571429,2.41428571429,2.8,2.3,2.01428571429,40.2,2.8,3.5,19.4,19,12
0.1194074876414357,0.1284894660203738,0.181719646729899,0.1807324123165161,1,298.325714286,298.638571429,298.831428571,298.074285714,296.6,297.2,297.1,296.7,15.9742857143,16.1857142857,16.3142857143,15.4614285714,2.5,2.41428571429,2.8,2.3,32.8,40.2,2.8,3.5,20,17
0.1072751058481436,0.1194074876414357,0.1284894660203738,0.181719646729899,1,298.584285714,298.325714286,298.638571429,298.831428571,297.0,296.6,297.2,297.1,16.5014285714,15.9742857143,16.1857142857,16.3142857143,1.85714285714,2.5,2.41428571429,2.8,3.6,32.8,40.2,2.8,21,10
0.1905777463551205,0.1072751058481436,0.1194074876414357,0.1284894660203738,1,298.808571429,298.584285714,298.325714286,298.638571429,297.3,297.0,296.6,297.2,16.6457142857,16.5014285714,15.9742857143,16.1857142857,2.14285714286,1.85714285714,2.5,2.41428571429,5.6,3.6,32.8,40.2,22,15
0.1137516881235066,0.1905777463551205,0.1072751058481436,0.1194074876414357,1,299.518571429,298.808571429,298.584285714,298.325714286,297.4,297.3,297.0,296.6,16.3242857143,16.6457142857,16.5014285714,15.9742857143,2.87142857143,2.14285714286,1.85714285714,2.5,20.6,5.6,3.6,32.8,23,19
0.151090155796658,0.1137516881235066,0.1905777463551205,0.1072751058481436,1,299.891428571,299.518571429,298.808571429,298.584285714,298.4,297.4,297.3,297.0,16.8828571429,16.3242857143,16.6457142857,16.5014285714,2.4,2.87142857143,2.14285714286,1.85714285714,9.4,20.6,5.6,3.6,24,21
0.1008952004295245,0.151090155796658,0.1137516881235066,0.1905777463551205,1,299.775714286,299.891428571,299.518571429,298.808571429,298.4,298.4,297.4,297.3,17.7042857143,16.8828571429,16.3242857143,16.6457142857,2.17142857143,2.4,2.87142857143,2.14285714286,3.3,9.4,20.6,5.6,25,14
0.1327435874564658,0.1008952004295245,0.151090155796658,0.1137516881235066,1,299.41,299.775714286,299.891428571,299.518571429,297.7,298.4,298.4,297.4,17.6285714286,17.7042857143,16.8828571429,16.3242857143,2.04285714286,2.17142857143,2.4,2.87142857143,12.4,3.3,9.4,20.6,26,18
0.1741772601475922,0.1327435874564658,0.1008952004295245,0.151090155796658,1,299.371428571,299.41,299.775714286,299.891428571,297.4,297.7,298.4,298.4,17.3528571429,17.6285714286,17.7042857143,16.8828571429,2.14285714286,2.04285714286,2.17142857143,2.4,24.7,12.4,3.3,9.4,27,13
0.1298444040098268,0.1741772601475922,0.1327435874564658,0.1008952004295245,1,300.001428571,299.371428571,299.41,299.775714286,297.9,297.4,297.7,298.4,17.1514285714,17.3528571429,17.6285714286,17.7042857143,2.42857142857,2.14285714286,2.04285714286,2.17142857143,4.6,24.7,12.4,3.3,28,14
0.1068132387851359,0.1298444040098268,0.1741772601475922,0.1327435874564658,1,300.234285714,300.001428571,299.371428571,299.41,298.6,297.9,297.4,297.7,17.4728571429,17.1514285714,17.3528571429,17.6285714286,2.42857142857,2.42857142857,2.14285714286,2.04285714286,12.2,4.6,24.7,12.4,29,18
0.0872777830718023,0.1068132387851359,0.1298444040098268,0.1741772601475922,1,299.808571429,300.234285714,300.001428571,299.371428571,298.2,298.6,297.9,297.4,17.7342857143,17.4728571429,17.1514285714,17.3528571429,2.24285714286,2.42857142857,2.42857142857,2.14285714286,43.1,12.2,4.6,24.7,30,23
0.1480562518181103,0.0872777830718023,0.1068132387851359,0.1298444040098268,1,299.852857143,299.808571429,300.234285714,300.001428571,298.3,298.2,298.6,297.9,17.8785714286,17.7342857143,17.4728571429,17.1514285714,2.3,2.24285714286,2.42857142857,2.42857142857,18.0,43.1,12.2,4.6,31,25
0.1431330904853899,0.1480562518181103,0.0872777830718023,0.1068132387851359,1,299.831428571,299.852857143,299.808571429,300.234285714,298.1,298.3,298.2,298.6,17.8957142857,17.8785714286,17.7342857143,17.4728571429,2.24285714286,2.3,2.24285714286,2.42857142857,12.5,18.0,43.1,12.2,32,62
0.1199638577130342,0.1431330904853899,0.1480562518181103,0.0872777830718023,1,300.42,299.831428571,299.852857143,299.808571429,298.7,298.1,298.3,298.2,17.9114285714,17.8957142857,17.8785714286,17.7342857143,2.18571428571,2.24285714286,2.3,2.24285714286,3.3,12.5,18.0,43.1,33,60
0.1045315557292511,0.1199638577130342,0.1431330904853899,0.1480562518181103,1,300.311428571,300.42,299.831428571,299.852857143,298.3,298.7,298.1,298.3,18.0114285714,17.9114285714,17.8957142857,17.8785714286,2.4,2.18571428571,2.24285714286,2.3,1.5,3.3,12.5,18.0,34,76
0.1295600007759093,0.1045315557292511,0.1199638577130342,0.1431330904853899,1,300.117142857,300.311428571,300.42,299.831428571,298.6,298.3,298.7,298.1,18.0914285714,18.0114285714,17.9114285714,17.8957142857,2.37142857143,2.4,2.18571428571,2.24285714286,10.7,1.5,3.3,12.5,35,66
0.1246707026686383,0.1295600007759093,0.1045315557292511,0.1199638577130342,1,300.105714286,300.117142857,300.311428571,300.42,298.4,298.6,298.3,298.7,18.2628571429,18.0914285714,18.0114285714,17.9114285714,2.12857142857,2.37142857143,2.4,2.18571428571,27.2,10.7,1.5,3.3,36,64
0.1300267633100036,0.1246707026686383,0.1295600007759093,0.1045315557292511,1,300.54,300.105714286,300.117142857,300.311428571,298.7,298.4,298.6,298.3,17.8957142857,18.2628571429,18.0914285714,18.0114285714,3.04285714286,2.12857142857,2.37142857143,2.4,61.0,27.2,10.7,1.5,37,68
0.1480288620414126,0.1300267633100036,0.1246707026686383,0.1295600007759093,1,300.527142857,300.54,300.105714286,300.117142857,298.8,298.7,298.4,298.6,18.4,17.8957142857,18.2628571429,18.0914285714,2.45714285714,3.04285714286,2.12857142857,2.37142857143,7.9,61.0,27.2,10.7,38,89
0.1766699280097021,0.1480288620414126,0.1300267633100036,0.1246707026686383,1,300.06,300.527142857,300.54,300.105714286,298.2,298.8,298.7,298.4,18.0442857143,18.4,17.8957142857,18.2628571429,2.07142857143,2.45714285714,3.04285714286,2.12857142857,31.8,7.9,61.0,27.2,39,92
0.1655597690905161,0.1766699280097021,0.1480288620414126,0.1300267633100036,1,299.65,300.06,300.527142857,300.54,298.3,298.2,298.8,298.7,17.85,18.0442857143,18.4,17.8957142857,2.04285714286,2.07142857143,2.45714285714,3.04285714286,26.5,31.8,7.9,61.0,40,140
0.1233141541903658,0.1655597690905161,0.1766699280097021,0.1480288620414126,1,299.562857143,299.65,300.06,300.527142857,297.6,298.3,298.2,298.8,17.3442857143,17.85,18.0442857143,18.4,2.25714285714,2.04285714286,2.07142857143,2.45714285714,8.3,26.5,31.8,7.9,41,116
0.086283611418565,0.1233141541903658,0.1655597690905161,0.1766699280097021,1,299.897142857,299.562857143,299.65,300.06,298.1,297.6,298.3,298.2,17.4314285714,17.3442857143,17.85,18.0442857143,2.3,2.25714285714,2.04285714286,2.07142857143,21.3,8.3,26.5,31.8,42,142
0.1742107272414398,0.086283611418565,0.1233141541903658,0.1655597690905161,1,299.891428571,299.897142857,299.562857143,299.65,298.0,298.1,297.6,298.3,16.85,17.4314285714,17.3442857143,17.85,2.81428571429,2.3,2.25714285714,2.04285714286,3.5,21.3,8.3,26.5,43,129
0.1083880133732604,0.1742107272414398,0.086283611418565,0.1233141541903658,1,299.905714286,299.891428571,299.897142857,299.562857143,298.1,298.0,298.1,297.6,17.3757142857,16.85,17.4314285714,17.3442857143,3.04285714286,2.81428571429,2.3,2.25714285714,4.8,3.5,21.3,8.3,44,140
0.0834276251404765,0.1083880133732604,0.1742107272414398,0.086283611418565,1,299.09,299.905714286,299.891428571,299.897142857,297.3,298.1,298.0,298.1,16.9671428571,17.3757142857,16.85,17.4314285714,2.9,3.04285714286,2.81428571429,2.3,41.4,4.8,3.5,21.3,45,140
0.1468514943848051,0.0834276251404765,0.1083880133732604,0.1742107272414398,1,298.685714286,299.09,299.905714286,299.891428571,297.4,297.3,298.1,298.0,17.0614285714,16.9671428571,17.3757142857,16.85,1.97142857143,2.9,3.04285714286,2.81428571429,28.2,41.4,4.8,3.5,46,127
0.0848617869825256,0.1468514943848051,0.0834276251404765,0.1083880133732604,1,298.698571429,298.685714286,299.09,299.905714286,297.1,297.4,297.3,298.1,15.46,17.0614285714,16.9671428571,17.3757142857,2.27142857143,1.97142857143,2.9,3.04285714286,9.4,28.2,41.4,4.8,47,129
0.1432798273468222,0.0848617869825256,0.1468514943848051,0.0834276251404765,1,298.375714286,298.698571429,298.685714286,299.09,296.9,297.1,297.4,297.3,16.3228571429,15.46,17.0614285714,16.9671428571,2.02857142857,2.27142857143,1.97142857143,2.9,76.2,9.4,28.2,41.4,48,169
0.1202686131625688,0.1432798273468222,0.0848617869825256,0.1468514943848051,1,298.642857143,298.375714286,298.698571429,298.685714286,297.7,296.9,297.1,297.4,16.34,16.3228571429,15.46,17.0614285714,1.8,2.02857142857,2.27142857143,1.97142857143,19.6,76.2,9.4,28.2,49,141
0.1508489342587704,0.1202686131625688,0.1432798273468222,0.0848617869825256,1,298.518571429,298.642857143,298.375714286,298.698571429,297.3,297.7,296.9,297.1,15.8842857143,16.34,16.3228571429,15.46,2.01428571429,1.8,2.02857142857,2.27142857143,34.2,19.6,76.2,9.4,50,108
0.0829005871539828,0.1508489342587704,0.1202686131625688,0.1432798273468222,1,298.084285714,298.518571429,298.642857143,298.375714286,296.6,297.3,297.7,296.9,14.3357142857,15.8842857143,16.34,16.3228571429,2.07142857143,2.01428571429,1.8,2.02857142857,6.1,34.2,19.6,76.2,51,78
0.1282589418615041,0.0829005871539828,0.1508489342587704,0.1202686131625688,1,296.521428571,298.084285714,298.518571429,298.642857143,294.3,296.6,297.3,297.7,13.6357142857,14.3357142857,15.8842857143,16.34,2.21428571429,2.07142857143,2.01428571429,1.8,13.7,6.1,34.2,19.6,52,70
0.134692746293655,0.1282589418615041,0.0829005871539828,0.1053122333863526,1,297.42,296.521428571,298.084285714,297.912857143,295.5,294.3,296.6,296.1,14.1857142857,13.6357142857,14.3357142857,15.8785714286,2.44285714286,2.21428571429,2.07142857143,2.3,9.2,13.7,6.1,58.2,5,55
0.1215459013494189,0.134692746293655,0.1282589418615041,0.2132515210317905,1,296.92,297.42,296.521428571,297.338571429,294.5,295.5,294.3,295.6,14.1228571429,14.1857142857,13.6357142857,15.8328571429,3.4,2.44285714286,2.21428571429,1.85714285714,3.0,9.2,13.7,32.3,6,53
0.156350848082263,0.1215459013494189,0.134692746293655,0.1506755758478259,1,297.798571429,296.92,297.42,297.091428571,295.3,294.5,295.5,295.6,16.06,14.1228571429,14.1857142857,14.4828571429,2.2,3.4,2.44285714286,2.35714285714,1.3,3.0,9.2,1.3,7,65
0.1755435250368651,0.156350848082263,0.1215459013494189,0.134692746293655,1,297.898571429,297.798571429,296.92,297.42,296.3,295.3,294.5,295.5,15.0128571429,16.06,14.1228571429,14.1857142857,2.58571428571,2.2,3.4,2.44285714286,8.9,1.3,3.0,9.2,8,33
0.1275189413732245,0.1755435250368651,0.156350848082263,0.1215459013494189,1,297.472857143,297.898571429,297.798571429,296.92,296.3,296.3,295.3,294.5,14.3814285714,15.0128571429,16.06,14.1228571429,2.41428571429,2.58571428571,2.2,3.4,16.0,8.9,1.3,3.0,9,38
0.1716284818413578,0.1275189413732245,0.1755435250368651,0.156350848082263,1,297.651428571,297.472857143,297.898571429,297.798571429,295.7,296.3,296.3,295.3,14.7014285714,14.3814285714,15.0128571429,16.06,2.31428571429,2.41428571429,2.58571428571,2.2,2.9,16.0,8.9,1.3,10,59
0.1138658520208046,0.1716284818413578,0.1275189413732245,0.1755435250368651,1,297.634285714,297.651428571,297.472857143,297.898571429,296.1,295.7,296.3,296.3,14.9442857143,14.7014285714,14.3814285714,15.0128571429,2.51428571429,2.31428571429,2.41428571429,2.58571428571,5.9,2.9,16.0,8.9,11,40
